timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1610493204561,353,HTTP Request,200,OK,Group of 20 1-15,text,true,,997,125,9,9,http://ghibliapi.herokuapp.com/,353,0,197
1610493204914,182,Totoro by id,200,OK,Group of 20 1-15,text,false,"Value expected to be 'My Neighbor Totoro
', but found 'My Neighbor Totoro'",2275,167,6,6,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,182,0,0
1610493204609,531,Parent,200,"Number of samples in transaction : 2, number of failing samples : 1",Group of 20 1-16,,false,,3272,292,5,5,null,0,1,186
1610493204609,365,HTTP Request,200,OK,Group of 20 1-16,text,true,,997,125,8,8,http://ghibliapi.herokuapp.com/,365,0,186
1610493204974,166,Totoro by id,200,OK,Group of 20 1-16,text,false,"Value expected to be 'My Neighbor Totoro
', but found 'My Neighbor Totoro'",2275,167,5,5,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,166,0,0
1610493204661,515,Parent,200,"Number of samples in transaction : 2, number of failing samples : 1",Group of 20 1-17,,false,,3272,292,4,4,null,0,2,161
1610493204662,335,HTTP Request,200,OK,Group of 20 1-17,text,true,,997,125,7,7,http://ghibliapi.herokuapp.com/,335,0,161
1610493204997,180,Totoro by id,200,OK,Group of 20 1-17,text,false,"Value expected to be 'My Neighbor Totoro
', but found 'My Neighbor Totoro'",2275,167,4,4,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,180,0,0
1610493204710,493,Parent,200,"Number of samples in transaction : 2, number of failing samples : 1",Group of 20 1-18,,false,,3272,292,3,3,null,0,2,169
1610493204711,330,HTTP Request,200,OK,Group of 20 1-18,text,true,,997,125,7,7,http://ghibliapi.herokuapp.com/,330,0,169
1610493205041,163,Totoro by id,200,OK,Group of 20 1-18,text,false,"Value expected to be 'My Neighbor Totoro
', but found 'My Neighbor Totoro'",2275,167,3,3,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,163,0,0
1610493204759,508,Parent,200,"Number of samples in transaction : 2, number of failing samples : 1",Group of 20 1-19,,false,,3272,292,2,2,null,0,2,154
1610493204760,343,HTTP Request,200,OK,Group of 20 1-19,text,true,,997,125,5,5,http://ghibliapi.herokuapp.com/,343,0,154
1610493205104,165,Totoro by id,200,OK,Group of 20 1-19,text,false,"Value expected to be 'My Neighbor Totoro
', but found 'My Neighbor Totoro'",2275,167,2,2,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,165,0,0
1610493204811,479,Parent,200,"Number of samples in transaction : 2, number of failing samples : 1",Group of 20 1-20,,false,,3272,292,1,1,null,0,2,149
1610493204812,313,HTTP Request,200,OK,Group of 20 1-20,text,true,,997,125,5,5,http://ghibliapi.herokuapp.com/,313,0,149
1610493205126,166,Totoro by id,200,OK,Group of 20 1-20,text,false,"Value expected to be 'My Neighbor Totoro
', but found 'My Neighbor Totoro'",2275,167,1,1,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,166,0,0
1610493312926,553,Parent,200,"Number of samples in transaction : 2, number of failing samples : 1",Group of 20 1-1,,false,,3272,292,12,12,null,0,5,186
1610493312928,364,HTTP Request,200,OK,Group of 20 1-1,text,true,,997,125,8,8,http://ghibliapi.herokuapp.com/,364,0,186
1610493313293,189,Totoro by id,200,OK,Group of 20 1-1,text,false,"Value expected to be 'My Neighbor Totoro
', but found 'My Neighbor Totoro'",2275,167,12,12,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,189,0,0
1610493312976,503,Parent,200,"Number of samples in transaction : 2, number of failing samples : 1",Group of 20 1-2,,false,,3272,292,12,12,null,0,5,152
1610493312978,337,HTTP Request,200,OK,Group of 20 1-2,text,true,,997,125,8,8,http://ghibliapi.herokuapp.com/,337,0,152
